  64.8   2.7557975723212057e+08   9.2871289344788220e+11   7.3476089217413008e+08   3.6173910782586735e+08   1.6970000000000000e+16 
  65.0   2.4730812693266150e+08   9.2807389324606421e+11   7.0901128938295054e+08   3.8748871061704695e+08   1.6970000000000000e+16 
  65.2   2.1692099245672762e+08   9.2702020769517261e+11   6.7690666737174988e+08   4.1959333262824768e+08   1.6970000000000000e+16 
  65.5   1.8504463889198297e+08   9.2567511655627954e+11   6.3679802827753925e+08   4.5970197172245830e+08   1.6970000000000000e+16 
  65.8   1.5246789253959918e+08   9.2417490539335999e+11   5.8667273548096848e+08   5.0982726451902908e+08   1.6970000000000000e+16 
  66.0   1.2013748137437175e+08   9.2265610736625818e+11   5.2424666988318521e+08   5.7225333011681247e+08   1.6970000000000000e+16 
  66.2   8.9149174535385251e+07   9.2124323595189331e+11   4.4735050630323088e+08   6.4914949369676673e+08   1.6970000000000000e+16 
  66.5   6.0733042614606299e+07   9.2003902276241541e+11   3.5496217438840896e+08   7.4153782561158848e+08   1.6970000000000000e+16 
  66.8   3.6229415866083592e+07   9.1911725406307922e+11   2.4942223817465839e+08   8.4707776182533908e+08   1.6970000000000000e+16 
  67.0   1.6967334831808459e+07   9.1851448765976282e+11   1.4126115471122813e+08   9.5523884528876925e+08   1.6970000000000000e+16 
  67.2   4.4348153274592329e+06   9.1821656074266138e+11   4.9337679088032082e+07   1.0471623209119655e+09   1.6970000000000000e+16 
  67.5   5.8207394238956685e+00   9.1814005443072742e+11   2.8574230942534916e+06   1.0936425769057434e+09   1.6970000000000000e+16 
  67.8   4.5130038071549948e-14   9.1813721470436938e+11   1.7691026679526854e+04   1.0964823089733174e+09   1.6970000000000000e+16 
  68.0  -8.1035255650148225e-24   9.1813719712126685e+11   1.0792425311099373e+02   1.0964998920757437e+09   1.6970000000000000e+16 
  68.2  -5.9838495762245315e-32   9.1813719701391492e+11   5.7207192019875774e-01   1.0964999994279246e+09   1.6970000000000000e+16 
  68.5  -1.2712317947762604e-36   9.1813719701334302e+11   5.7065571890871272e-05   1.0964999999999394e+09   1.6970000000000000e+16 
  68.8   2.9314118914467416e-39   9.1813719701334302e+11  -6.0544493004945416e-06   1.0965000000000024e+09   1.6970000000000000e+16 
  69.0  -6.7597236889752237e-42   9.1813719701334302e+11   6.4235501577655257e-07   1.0964999999999957e+09   1.6970000000000000e+16 
  69.2   1.5587664253051418e-44   9.1813719701334302e+11  -6.8151527218105947e-08   1.0964999999999964e+09   1.6970000000000000e+16 
  69.5  -3.5944557506418505e-47   9.1813719701334302e+11   7.2306287770560557e-09   1.0964999999999964e+09   1.6970000000000000e+16 
  69.8   8.2886774654465357e-50   9.1813719701334302e+11  -7.6714337368071862e-10   1.0964999999999964e+09   1.6970000000000000e+16 
  70.0  -1.9113373175878622e-52   9.1813719701334302e+11   8.1391117415634381e-11   1.0964999999999964e+09   1.6970000000000000e+16 
  70.2   4.4074707416641190e-55   9.1813719701334302e+11  -8.6353010681451522e-12   1.0964999999999964e+09   1.6970000000000000e+16 
  70.5  -1.0163458935199092e-57   9.1813719701334302e+11   9.1617398685799395e-13   1.0964999999999964e+09   1.6970000000000000e+16 
  70.8   2.3436547530769316e-60   9.1813719701334302e+11  -9.7202722588521115e-14   1.0964999999999964e+09   1.6970000000000000e+16 
  71.0  -5.4043782108455702e-63   9.1813719701334302e+11   1.0312854778843943e-14   1.0964999999999964e+09   1.6970000000000000e+16 
  71.2   1.2462289425315390e-65   9.1813719701334302e+11  -1.0941563246098222e-15   1.0964999999999964e+09   1.6970000000000000e+16 
  71.5  -2.8737562705857900e-68   9.1813719701334302e+11   1.1608600027410428e-16   1.0964999999999964e+09   1.6970000000000000e+16 
  71.8   6.6267720327173576e-71   9.1813719701334302e+11  -1.2316301753723232e-17   1.0964999999999964e+09   1.6970000000000000e+16 
  72.0  -1.5281082819404022e-73   9.1813719701334302e+11   1.3067147505348610e-18   1.0964999999999964e+09   1.6970000000000000e+16 
  72.2   3.5237592447811917e-76   9.1813719701334302e+11  -1.3863767496190209e-19   1.0964999999999964e+09   1.6970000000000000e+16 
  72.5  -8.1256540272215266e-79   9.1813719701334302e+11   1.4708952287386934e-20   1.0964999999999964e+09   1.6970000000000000e+16 
  72.8   1.8737447363314500e-81   9.1813719701334302e+11  -1.5605662562653338e-21   1.0964999999999964e+09   1.6970000000000000e+16 
  73.0  -4.3207836872807687e-84   9.1813719701334302e+11   1.6557039499559379e-22   1.0964999999999964e+09   1.6970000000000000e+16 
  73.2   9.9635619037547595e-87   9.1813719701334302e+11  -1.7566415773080783e-23   1.0964999999999964e+09   1.6970000000000000e+16 
  73.5  -2.2975592622740321e-89   9.1813719701334302e+11   1.8637327229964786e-24   1.0964999999999964e+09   1.6970000000000000e+16 
  73.8   5.2980837723020666e-92   9.1813719701334302e+11  -1.9773525274807355e-25   1.0964999999999964e+09   1.6970000000000000e+16 
  74.0  -1.2217178516015817e-94   9.1813719701334302e+11   2.0978990011229416e-26   1.0964999999999964e+09   1.6970000000000000e+16 
  74.2   2.8172346325022140e-97   9.1813719701334302e+11  -2.2257944184186535e-27   1.0964999999999964e+09   1.6970000000000000e+16 
  74.5 -6.4964352973672907e-100   9.1813719701334302e+11   2.3614867972251337e-28   1.0964999999999964e+09   1.6970000000000000e+16 
  74.8  1.4980531293343565e-102   9.1813719701334302e+11  -2.5054514681686614e-29   1.0964999999999964e+09   1.6970000000000000e+16 
  75.0 -3.4544532125444660e-105   9.1813719701334302e+11   2.6581927397284763e-30   1.0964999999999964e+09   1.6970000000000000e+16 
  75.2  7.9658369679881878e-108   9.1813719701334302e+11  -2.8202456648302131e-31   1.0964999999999964e+09   1.6970000000000000e+16 
  75.5 -1.8368915338065017e-110   9.1813719701334302e+11   2.9921779151372079e-32   1.0964999999999964e+09   1.6970000000000000e+16 
  75.8  4.2358016119712294e-113   9.1813719701334302e+11  -3.1745917696052422e-33   1.0964999999999964e+09   1.6970000000000000e+16 
  76.0 -9.7675964888392039e-116   9.1813719701334302e+11   3.3681262242667281e-34   1.0964999999999964e+09   1.6970000000000000e+16 
  76.2  2.2523703872048813e-118   9.1813719701334302e+11  -3.5734592306348333e-35   1.0964999999999964e+09   1.6970000000000000e+16 
  76.5 -5.1938799549632926e-121   9.1813719701334302e+11   3.7913100705688007e-36   1.0964999999999964e+09   1.6970000000000000e+16 
  76.8   4.4209621857251273e+06   9.1812218910996008e+11   2.4284642036755841e+07   1.0722153579632388e+09   1.6970000000000000e+16 
  77.0   1.6924048743529491e+07   9.1796573138833972e+11   1.0496567542425187e+08   9.9153432457574272e+08   1.6970000000000000e+16 
  77.2   3.6134024315823026e+07   9.1752502112306030e+11   2.1493715572174996e+08   8.8156284427824461e+08   1.6970000000000000e+16 
  77.5   6.0584986129114494e+07   9.1674468448332007e+11   3.2726343294781095e+08   7.6923656705218363e+08   1.6970000000000000e+16 
  77.8   8.8667516397377759e+07   9.1564863742748145e+11   4.2725866238054109e+08   6.6924133761945355e+08   1.6970000000000000e+16 
  78.0   1.1912153791130260e+08   9.1431485778335974e+11   5.1066278156243610e+08   5.8583721843755853e+08   1.6970000000000000e+16 
  78.2   1.5084437932633641e+08   9.1285645306323682e+11   5.7768395672668469e+08   5.1881604327330995e+08   1.6970000000000000e+16 
  78.5   1.8239822669339517e+08   9.1140986262728015e+11   6.3152230432784998e+08   4.6497769567214459e+08   1.6970000000000000e+16 
  78.8   2.1313895263823035e+08   9.1011945805674915e+11   6.7431684174500251e+08   4.2218315825499207e+08   1.6970000000000000e+16 
  79.0   2.4240534810478202e+08   9.0912653903569543e+11   7.0831428405015457e+08   3.8818571594983995e+08   1.6970000000000000e+16 
  79.2   2.6972356951177692e+08   9.0855600983483716e+11   7.3532303629970145e+08   3.6117696370029306e+08   1.6970000000000000e+16 
  79.5   2.9478480305799496e+08   9.0850585952406177e+11   7.5677143615017760e+08   3.3972856384981692e+08   1.6970000000000000e+16 
  79.8   3.1741962823193645e+08   9.0904050530682898e+11   7.7377316301285899e+08   3.2272683698713541e+08   1.6970000000000000e+16 
  80.0   3.3757171074496239e+08   9.1018864356495300e+11   7.8719650295837545e+08   3.0930349704161894e+08   1.6970000000000000e+16 
  80.2   3.5527333119901252e+08   9.1194526424903271e+11   7.9772294333122611e+08   2.9877705666876817e+08   1.6970000000000000e+16 
  80.5   3.7062404044601107e+08   9.1427682395746582e+11   8.0589299624454451e+08   2.9060700375544977e+08   1.6970000000000000e+16 
  80.8   3.8377277660746801e+08   9.1712828721814917e+11   8.1214073796252906e+08   2.8435926203746510e+08   1.6970000000000000e+16 
  81.0   3.9490317296675998e+08   9.2043078098472253e+11   8.1681938742955494e+08   2.7968061257043928e+08   1.6970000000000000e+16 
  81.2   4.0422151361875302e+08   9.2410885111613867e+11   8.2022009079426837e+08   2.7627990920572585e+08   1.6970000000000000e+16 
  81.5   4.1194676667478126e+08   9.2808664332206970e+11   8.2258565758311701e+08   2.7391434241687721e+08   1.6970000000000000e+16 
  81.8   4.1830222530907017e+08   9.3229266205334668e+11   8.2412056832970536e+08   2.7237943167028886e+08   1.6970000000000000e+16 
  82.0   4.2350842879353946e+08   9.3666303313402344e+11   8.2499822589795554e+08   2.7150177410203874e+08   1.6970000000000000e+16 
  82.2   4.2777715463344282e+08   9.4114338534758875e+11   8.2536616018353331e+08   2.7113383981646097e+08   1.6970000000000000e+16 
  82.5   4.3130635123093146e+08   9.4568957420632507e+11   8.2534970860438812e+08   2.7115029139560628e+08   1.6970000000000000e+16 
  82.8   4.3427591292450637e+08   9.5026751155317761e+11   8.2505456197343206e+08   2.7144543802656239e+08   1.6970000000000000e+16 
  83.0   4.3684420126496220e+08   9.5485235736397473e+11   8.2456847410157394e+08   2.7193152589842051e+08   1.6970000000000000e+16 
  83.2   4.3914520427244389e+08   9.5942729428151953e+11   8.2396236777015674e+08   2.7253763222983778e+08   1.6970000000000000e+16 
  83.5   4.4128620684431887e+08   9.6398205669691577e+11   8.2329102079286778e+08   2.7320897920712680e+08   1.6970000000000000e+16 
  83.8   4.4334584087881035e+08   9.6851133573820386e+11   8.2259347844663429e+08   2.7390652155336022e+08   1.6970000000000000e+16 
  84.0   4.4537238457427168e+08   9.7301313681144360e+11   8.2189330373889053e+08   2.7460669626110405e+08   1.6970000000000000e+16 
